uid,city,description,homeType,latitude,longitude,garageSpaces,hasSpa,yearBuilt,numOfPatioAndPorchFeatures,lotSizeSqFt,avgSchoolRating,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,priceRange
2757,austin,"6325 Pathfinder Dr, Austin, TX 78759 is a single family home that contains 2,652 sq ft and was built in 1989. It contains 4 bedrooms and 3 bathrooms. 
 
",Single Family,30.40312767028809,-97.7713851928711,0,False,1989,0,19602.0,8.333333333333334,16,3.0,4,450000-650000
1430,austin,"This luxurious home is situated on a private lot nestled in the heart of Texas Hill Country. Featuring a spacious floor plan with coffered ceilings and beautiful gourmet kitchen. Large windows supply endless natural light! Master suite is to die for with unique luxury master bath. Outdoor living offers a resort style pool with kitchen and wooded privacy. Westminster Glen Estates is a peaceful neighborhood with fantastic amenities convenient to the Arboretum, the Domain, Four Points and Lake Austin.",Single Family,30.359622955322266,-97.8404769897461,3,False,2003,0,43560.0,7.0,16,3.0,4,650000+
10462,austin,"Cute 3 bedroom, 2 bath home in South Creek South. This light and bright home has a nice wrap around porch, tile throughout, kitchen that opens to family room, spacious yard with two garden boxes and storage shed with A/C unit.  Recent roof shingles (Dec. 2014), TV, washer, dryer and refrigerator convey. Close to McKinney Falls State Park, ABIA and 15 minute drive to south Austin. Walk across the street to Langford Elementary. No HOA! Come and see if this is the home waiting for you.",Single Family,30.18178749084473,-97.76160430908205,0,False,1995,0,5749.0,3.333333333333333,14,2.0,3,0-250000
3060,austin,"Spacious & updated single-story 2-BD plus office. New laminate floors, kitchen appliances, paint, patio roof, & master BA faucets. Features include kitchen w/ great cabinet & counter space & stainless steel appliances; family RM w/ wood burning fireplace & recessed lighting; large master BD with vanity & His-and-Hers Closets; screened patio for relaxing; secondary bedroom w/ ample closet space; 2-car garage w/ laundry & storage room. Easy access to Mopac. Refrigerator, W/D may convey.",Condo,30.35910987854004,-97.76107788085938,0,False,1979,0,4059.0,7.0,16,2.0,2,250000-350000
11045,austin,"This home is a must see single story that boasts many upgrade including faux wood tile floors, crown molding, high ceilings,custom painting, upgraded bathroom mirrors, and many more. The spacious kitchen has granite counters, stainless appliances, center island & breakfast bar that opens to the living room. The slate and rock xeriscaping in the back yard is amazing.",Single Family,30.354475021362305,-97.62043762207031,0,False,2014,0,6926.0,5.0,11,2.0,3,0-250000
145,austin,"Charming two-story home located in Austin Colony. The home is a 10 minute drive to downtown Austin, shopping and dining. The home features an open concept layout, a spacious kitchen open to the family and a fireplace perfect for cold nights. The home boasts a large game room on the second level with 3 spacious bedrooms. The backyard is perfect for entertaining with large trees that provide shade. Make an appointment to see this house soon, it won't last long!",Single Family,30.232646942138672,-97.59120178222656,0,False,2004,0,4704.0,3.0,13,3.0,3,0-250000
2270,austin,"This home features tile floors, office with French doors and wood floors, granite counters, stainless appliances, island breakfast bar, spacious loft, tons of natural light, dual master vanities, covered patio, large lot with hill country views, and just steps to the park.",Single Family,30.142244338989247,-97.76589965820312,0,False,2016,0,6446.0,5.333333333333333,15,3.0,4,250000-350000
1116,austin,"This home sits on a beautifully landscaped cul de sac lot in The Courtyard.  Highlights include bay windows, plantation shutters, hardwood floors & custom accents. The open floorplan is great for entertaining w/high ceilings, a limestone fireplace, and built-ins. The chef's kitchen features custom cabinets, a gas range, granite counters, ample storage, & large breakfast nook. Off the kitchen is the laundry and 2-car garage w/epoxy floors.  The downstairs master features a sitting area, a spa bath w/dual vanities, a walk-in shower & oversized closet. The spacious secondary bedrooms share a full bath in the hall. Upstairs is a bonus room w/a hidden office & balcony. The private backyard retreat has multiple patios & stone paths that lead you through the lush yard. Located in a waterfront & country club community, there is exclusive access to the lake, private dock, a community park & playscape. Members of the Tennis & Swim Club have access to the tennis courts, pools & other amenities.",Single Family,30.35583305358887,-97.78889465332031,2,False,1983,3,6359.0,7.0,16,2.0,3,650000+
7670,austin,"Beautiful home featuring 3 bedrooms with office and 2.5 baths. Excellent neighborhood location with convenient guest parking directly across. Designed to impress today's buyers, the kitchen offers glass tile backsplash and granite countertops that compliment the white cabinets and stainless steel appliances. Wood floors flow throughout most of the downstairs and in the master bedroom. Even more, enjoy a peaceful treed setting both to the side and in the back of the home.",Single Family,30.392885208129893,-97.66329193115234,2,False,2016,1,8886.0,3.6666666666666665,13,3.0,3,250000-350000
10405,austin,"Tastefully remodeled home sitting on nearly a quarter acre. This charmer features Ann Sacks tile, retextured walls, and all new: kitchen, appliances, siding, roof, windows, flooring, doors, and fixtures. You'll have 3 bedrooms, 2 baths, and a 1 car garage. The spacious living area flows right into the kitchen and massive backyard, where the opportunities are endless for entertainment. Parks and schools are nearby too! This opportunity comes once in a lifetime.",Single Family,30.198490142822266,-97.7532196044922,1,False,1977,0,10193.0,3.0,12,2.0,3,250000-350000
757,austin,"BEAUTIFUL 3/2 REMODEL WITH PROFESSIONAL WORKMANSHIP THROUGHOUT. OPEN FLOOR PLAN, HUGE KITCHEN ISLAND FOR ENTERTAINING, NEW SS APPLIANCES (FRIDGE, MICROWAVE, RANGE, DISHWASHER), VAULTED CEILING, NO CARPET, GORGEOUS NEW WOOD FLOORS, TILED BATHROOMS FLOORS,  DESIGNER MARBLE TILE FINISHES, RECESSED LIGHTING, QUARTZ COUNTERTOPS, STORAGE SHED IN BACK. ONLY 6 MILES TO DOWNTOWN, PARKS ALL AROUND, HARVEY PENICK GOLF COURSE, WALNUT CREEK HIKE AND BIKE TRAIL, EASY ACCESS TO MAIN THOROUGHFARES (183, 290 AND I-35).",Single Family,30.288482666015625,-97.66338348388672,0,False,1972,0,6882.0,3.6666666666666665,14,2.0,3,250000-350000
2701,austin,"Stately 2 story home sits proudly behind majestic oaks ~ Dramatic 2 story foyer ~ Sweeping staircase ~ huge 2 story Study/Office with double glass French doors, beautiful hardwood flooring, fresh interior paint,  huge game room with crafts/hobby room and separate office, huge culdesac lot, granite counters, very open plan, lots of natural light and energy, spacious master w/sitting area, large floored walk in attic for storage, screened patio-great for entertaining, secluded park like backyard.",Single Family,30.441429138183604,-97.82249450683594,2,False,1989,2,13503.6,8.0,15,4.0,4,450000-650000
1793,austin,"7801 Ginkgo Cv, Austin, TX 78750 is a single family home that contains 2,925 sq ft and was built in 1991. It contains 4 bedrooms and 3 bathrooms. 
 
",Single Family,30.38772773742676,-97.80036163330078,0,False,1991,0,13503.6,7.0,17,3.0,4,450000-650000
14021,austin,"Adorable two story home in the heart of the extremely desirable Rattan Creek neighborhood! Large backyard, on a quiet street with lots of mature trees. Updated master bathroom, and huge vaulted ceilings in the open downstairs floor plan. Short walk to Elementary school, greenbelt, parks and pool. Mere minutes from major employers (both Apple campuses, Ebay, and 3M), and close to restaurants, shopping and entertainment.",Single Family,30.446369171142567,-97.76153564453124,0,False,1987,0,4356.0,5.666666666666668,12,3.0,3,250000-350000
7320,austin,"Welcome home to your contemporary dream right in the heart of South Austin. You're going to fall so in love with the huge, private yard and light, bright, open feel of this 2018 Brohn home, you're likely to not even notice the tall ceilings, modern fixtures and appliances. Downstairs is an entertainers dream with an open plan, huge island and gas cooking directly next to the backyard while upstairs offers a peaceful retreat and a master bedroom which feels like your own grown-up tree-house. Welcome Home!",Single Family,30.17825508117676,-97.78887176513672,1,False,2018,0,7727.0,3.333333333333333,13,3.0,2,250000-350000
13619,austin,"Darling mid-century ranch on a very desirable street in the Zilker neighborhood. The value is in the 9239 sq ft, .212 acre lot, but the house is very clean and livable the way it is. The home features beautiful trees, a nice back deck, an outdoor shower, and a separate storage building in the back.  The backyard is peaceful and private, and the location is very close-in.  Walk to Zilker Park, Lady Bird Lake, Barton Creek Greenbelt, South Lamar entertainment and dining, Zilker Elementary School, etc..",Single Family,30.25599479675293,-97.77472686767578,1,False,1955,0,9239.0,6.666666666666668,16,1.0,2,650000+
7912,austin,"Surrounded by large oaks in NW Austin, this unique end unit, 2-story townhome provides a very private, park-like setting. Featuring kitchen w/ plenty of counter & cabinet space that overlooks the living & dining room w/ fireplace & vaulted ceiling. Upgraded master bath boasts walk-in shower w/ beautiful tile walls. Picture windows showcase spacious deck w/ staircase access to backyard & view of lush greenery. Easy access to Mopac, 183, IH35, HW360. <8miles to DT Austin, <5miles to Domain shops & eateries.",Townhouse,30.37352752685547,-97.74554443359376,2,False,1976,1,3876.0,7.0,17,2.0,3,350000-450000
4604,austin,"161 Lexington Dr, Austin, TX 78737 is a single family home that contains 2,621 sq ft and was built in 2003. It contains 5 bedrooms and 4 bathrooms. 
 
",Single Family,30.199188232421875,-97.98522186279295,2,False,2003,5,8276.0,6.0,16,4.0,5,350000-450000
10700,austin,"Expansive lot, offering lots of space for gardening or entertaining guests on the patio, gazebo or hot tub. Located in a fun, up-and-coming area in a community-focused neighborhood. Heavily treed, private, quiet cul-de-sac and away from busy and noisy Sheraton Rd. Well maintained 484sf 2 car detached garage that you could turn into a workshop or leave as is for your vehicles or storage. Home has 5bd/3bth and it is almost 2000sf. Original owner. The home needs work. Make it your very own by adding your personal touch. Great opportunity. Close to S. Congress for quick access to Downtown and close to all major highways. Bike ride to St. Edwards. Walking distance to the iconic entertainment hub, 'The Yard' (Spokesman Coffee and Beer, The Still Distillery, Austin Winery, St. Elmo brewing) St. Elmo Market coming winter 2019!",Single Family,30.212120056152344,-97.76386260986328,2,True,1970,0,11761.2,2.6666666666666665,13,3.0,5,450000-650000
